Date,Close
2/11/2019 16:00:00,27.05
2/12/2019 16:00:00,27.38
2/13/2019 16:00:00,27.19
2/14/2019 16:00:00,27.62
2/15/2019 16:00:00,27.69
2/19/2019 16:00:00,27.8
2/20/2019 16:00:00,27.66
2/21/2019 16:00:00,27.61
2/22/2019 16:00:00,27.93
2/25/2019 16:00:00,28.04
2/26/2019 16:00:00,27.96
2/27/2019 16:00:00,28.39
2/28/2019 16:00:00,28.19
3/1/2019 16:00:00,28.28
3/4/2019 16:00:00,27.72
3/5/2019 16:00:00,27.61
3/6/2019 16:00:00,27.3
3/7/2019 16:00:00,27.19
3/8/2019 16:00:00,27.16
3/11/2019 16:00:00,27.65
3/12/2019 16:00:00,27.68
3/13/2019 16:00:00,27.81
3/14/2019 16:00:00,27.91
3/15/2019 16:00:00,27.93
3/18/2019 16:00:00,28.14
3/19/2019 16:00:00,28.22
3/20/2019 16:00:00,28.2
3/21/2019 16:00:00,28.69
3/22/2019 16:00:00,27.73
3/25/2019 16:00:00,27.67
3/26/2019 16:00:00,28.01
3/27/2019 16:00:00,27.59
3/28/2019 16:00:00,27.7
3/29/2019 16:00:00,28.1
4/1/2019 16:00:00,28.36
4/2/2019 16:00:00,28.42
4/3/2019 16:00:00,28.59
4/4/2019 16:00:00,27.87
4/5/2019 16:00:00,28.14
4/8/2019 16:00:00,28.3
4/9/2019 16:00:00,28.32
4/10/2019 16:00:00,28.68
4/11/2019 16:00:00,28.72
4/12/2019 16:00:00,28.99
4/15/2019 16:00:00,29.02
4/16/2019 16:00:00,28.95
4/17/2019 16:00:00,28.49
4/18/2019 16:00:00,28.31
4/22/2019 16:00:00,28.6
4/23/2019 16:00:00,29.05
4/24/2019 16:00:00,29.18
4/25/2019 16:00:00,29.22
4/26/2019 16:00:00,29.36
4/29/2019 16:00:00,29.52
4/30/2019 16:00:00,29.63
12/31/2021 16:00:00,52.79
1/3/2022 16:00:00,52.07
1/4/2022 16:00:00,50.82
1/5/2022 16:00:00,49.31
1/6/2022 16:00:00,49.52
1/7/2022 16:00:00,49.28
1/10/2022 16:00:00,49.69
1/11/2022 16:00:00,50.5
1/12/2022 16:00:00,50.13
1/13/2022 16:00:00,48.49
1/14/2022 16:00:00,48.71
1/18/2022 16:00:00,47.85
1/19/2022 16:00:00,47.8
1/20/2022 16:00:00,47.68
1/21/2022 16:00:00,46.52
1/24/2022 16:00:00,47.3
1/25/2022 16:00:00,45.55
1/26/2022 16:00:00,45
1/27/2022 16:00:00,44.6
1/28/2022 16:00:00,45.64
1/31/2022 16:00:00,47.79
2/1/2022 16:00:00,47.79
2/2/2022 16:00:00,47.63
2/3/2022 16:00:00,46.69
2/4/2022 16:00:00,47.54
2/7/2022 16:00:00,47.49
2/8/2022 16:00:00,48.02
2/9/2022 16:00:00,49.26
2/10/2022 16:00:00,48.93
2/11/2022 16:00:00,47.5
2/14/2022 16:00:00,47.5
2/15/2022 16:00:00,48.82
2/16/2022 16:00:00,48.2
2/17/2022 16:00:00,46.83
2/18/2022 16:00:00,46.12
2/22/2022 16:00:00,45.89
2/23/2022 16:00:00,44.96
2/24/2022 16:00:00,48.09
2/25/2022 16:00:00,48.76
2/28/2022 16:00:00,50.18
3/1/2022 16:00:00,50.44
3/2/2022 16:00:00,51.03
3/3/2022 16:00:00,50.16
3/4/2022 16:00:00,49.74
3/7/2022 16:00:00,48.57
3/8/2022 16:00:00,47.78
3/9/2022 16:00:00,49.16
3/10/2022 16:00:00,49.19
3/11/2022 16:00:00,48.12
3/14/2022 16:00:00,46.71
3/15/2022 16:00:00,47.89
3/16/2022 16:00:00,48.86
3/17/2022 16:00:00,49.93
3/18/2022 16:00:00,51.02
3/21/2022 16:00:00,50.53
3/22/2022 16:00:00,52.38
3/23/2022 16:00:00,52.51
3/24/2022 16:00:00,53.03
3/25/2022 16:00:00,52.68
3/28/2022 16:00:00,53.22
3/29/2022 16:00:00,53.7
3/30/2022 16:00:00,53.12
3/31/2022 16:00:00,53.11
4/1/2022 16:00:00,53.11
4/4/2022 16:00:00,53.92
4/5/2022 16:00:00,52.7
4/6/2022 16:00:00,51.2
4/7/2022 16:00:00,51.76
4/8/2022 16:00:00,51.15
4/11/2022 16:00:00,51.56
4/12/2022 16:00:00,51.63
4/13/2022 16:00:00,53.27
4/14/2022 16:00:00,52.12
4/18/2022 16:00:00,51.14
4/19/2022 16:00:00,52.13
4/20/2022 16:00:00,51.9
4/21/2022 16:00:00,50.1
4/22/2022 16:00:00,48.98
4/25/2022 16:00:00,50.31
4/26/2022 16:00:00,48.43
4/27/2022 16:00:00,47.72
4/28/2022 16:00:00,48.62
4/29/2022 16:00:00,46.95
5/2/2022 16:00:00,47.69
5/3/2022 16:00:00,47.04
5/4/2022 16:00:00,47.68
5/5/2022 16:00:00,45
5/6/2022 16:00:00,43.1
5/9/2022 16:00:00,40.31
5/10/2022 16:00:00,40.8
5/11/2022 16:00:00,39.65
5/12/2022 16:00:00,40.09
5/13/2022 16:00:00,41.9
5/16/2022 16:00:00,40.91
5/17/2022 16:00:00,41.38
5/18/2022 16:00:00,39.67
5/19/2022 16:00:00,39.82
5/20/2022 16:00:00,40.49
5/23/2022 16:00:00,41.52
5/24/2022 16:00:00,40.52
5/25/2022 16:00:00,41.24
5/26/2022 16:00:00,42.31
5/27/2022 16:00:00,43.59
5/31/2022 16:00:00,42.39
6/1/2022 16:00:00,42.55
6/2/2022 16:00:00,43.84
6/3/2022 16:00:00,43.15
6/6/2022 16:00:00,43.11
6/7/2022 16:00:00,43.79
6/8/2022 16:00:00,43.47
6/9/2022 16:00:00,42.57
6/10/2022 16:00:00,41.13
6/13/2022 16:00:00,39.16
6/14/2022 16:00:00,39.07
6/15/2022 16:00:00,39.97
6/16/2022 16:00:00,38.28
6/17/2022 16:00:00,39.05
6/21/2022 16:00:00,40.14
6/22/2022 16:00:00,40
6/23/2022 16:00:00,41.17
6/24/2022 16:00:00,42.87
6/27/2022 16:00:00,42.22
6/28/2022 16:00:00,40.95
6/29/2022 16:00:00,40.94
6/30/2022 16:00:00,40.24
7/1/2022 16:00:00,41.16
7/5/2022 16:00:00,42.04
7/6/2022 16:00:00,42.15
7/7/2022 16:00:00,43.12
7/8/2022 16:00:00,43.13
7/11/2022 16:00:00,42.39
7/12/2022 16:00:00,40.79
7/13/2022 16:00:00,40.68
7/14/2022 16:00:00,40.07
7/15/2022 16:00:00,40.97
7/18/2022 16:00:00,41.1
7/19/2022 16:00:00,42
7/20/2022 16:00:00,42.82
7/21/2022 16:00:00,43.65
7/22/2022 16:00:00,42.89
7/25/2022 16:00:00,42.19
7/26/2022 16:00:00,40.59
7/27/2022 16:00:00,41.25
7/28/2022 16:00:00,41.91
7/29/2022 16:00:00,42.16
8/1/2022 16:00:00,42.23
8/2/2022 16:00:00,42.67
8/3/2022 16:00:00,44.49
8/4/2022 16:00:00,43.79
8/5/2022 16:00:00,44.52
8/8/2022 16:00:00,44.58
8/9/2022 16:00:00,44.08
8/10/2022 16:00:00,45.98
8/11/2022 16:00:00,45.32
8/12/2022 16:00:00,46.11
8/15/2022 16:00:00,46.53
8/16/2022 16:00:00,46.48
8/17/2022 16:00:00,45.62
8/18/2022 16:00:00,46.08
8/19/2022 16:00:00,44.89
8/22/2022 16:00:00,44
8/23/2022 16:00:00,44.61
8/24/2022 16:00:00,44.76
8/25/2022 16:00:00,45.29
8/26/2022 16:00:00,43.87
8/29/2022 16:00:00,43.46
8/30/2022 16:00:00,43.36
8/31/2022 16:00:00,42.85
9/1/2022 16:00:00,41.29
9/2/2022 16:00:00,41.06
9/6/2022 16:00:00,40.81
9/7/2022 16:00:00,41.49
9/8/2022 16:00:00,42.04
9/9/2022 16:00:00,43.71
9/12/2022 16:00:00,44.47
9/13/2022 16:00:00,42.47
9/14/2022 16:00:00,42.41
9/15/2022 16:00:00,41.67
9/16/2022 16:00:00,40.8
9/19/2022 16:00:00,41.32
9/20/2022 16:00:00,40.8
9/21/2022 16:00:00,40.44
9/22/2022 16:00:00,39.3
9/23/2022 16:00:00,38.59
9/26/2022 16:00:00,38.48
9/27/2022 16:00:00,38.75
9/28/2022 16:00:00,39.43
9/29/2022 16:00:00,38.79
9/30/2022 16:00:00,38.51
10/3/2022 16:00:00,39.58
10/4/2022 16:00:00,40.91
10/5/2022 16:00:00,41.01
10/6/2022 16:00:00,40.73
10/7/2022 16:00:00,39.16
10/10/2022 16:00:00,38.11
10/11/2022 16:00:00,37.45
10/12/2022 16:00:00,37.21
10/13/2022 16:00:00,37.82
10/14/2022 16:00:00,36.88
10/17/2022 16:00:00,38.42
10/18/2022 16:00:00,39.13
10/19/2022 16:00:00,38.68
10/20/2022 16:00:00,38.92
10/21/2022 16:00:00,39.65
10/24/2022 16:00:00,39.75
10/25/2022 16:00:00,40.85
10/26/2022 16:00:00,40.76
10/27/2022 16:00:00,41.12
10/28/2022 16:00:00,41.87
10/31/2022 16:00:00,41.71
11/1/2022 16:00:00,41.2
11/2/2022 16:00:00,39.58
11/3/2022 16:00:00,38.41
11/4/2022 16:00:00,37.76
11/7/2022 16:00:00,37.83
11/8/2022 16:00:00,38.6
11/9/2022 16:00:00,37.8
11/10/2022 16:00:00,40.2
11/11/2022 16:00:00,40.89
11/14/2022 16:00:00,40.3
11/15/2022 16:00:00,41.1
11/16/2022 16:00:00,40.28
11/17/2022 16:00:00,39.93
11/18/2022 16:00:00,40.38
11/21/2022 16:00:00,40.19
11/22/2022 16:00:00,40.44
11/23/2022 16:00:00,40.89
11/25/2022 13:05:00,40.93
11/28/2022 16:00:00,40.47
11/29/2022 16:00:00,40.22
11/30/2022 16:00:00,40.8
12/1/2022 16:00:00,42.02
12/2/2022 16:00:00,41.22
12/5/2022 16:00:00,40.29
12/6/2022 16:00:00,39.77
12/7/2022 16:00:00,39.51
12/8/2022 16:00:00,40.37
12/9/2022 16:00:00,39.8
12/12/2022 16:00:00,40.66
12/13/2022 16:00:00,41.04
12/14/2022 16:00:00,40.91
12/15/2022 16:00:00,39.53
12/16/2022 16:00:00,39.18
12/19/2022 16:00:00,38.54
12/20/2022 16:00:00,38.82
12/21/2022 16:00:00,39.05
12/22/2022 16:00:00,38.46
12/23/2022 16:00:00,38.18
12/27/2022 16:00:00,37.93
12/28/2022 16:00:00,37.61
12/29/2022 16:00:00,38.64
12/30/2022 16:00:00,38.71
